Categoría,Texto
Espíritu,No se le añada lo físico a lo espiritual que no sea obvio y factible al bienestar. Que no dependa lo espiritual a lo físico ni mucho menos a lo externo
Apariencias,"No es sin provecho y conveniencia que los hombres promueven apariencias de paz y de amor, como llamarle sonrisa a las sonrisas de los payasos, como llamarle humor a los chistes infantiles, como llamarle buena alimentación a la gordura de un glotón"
Alimentación,"No es sin provecho y conveniencia que los hombres promueven apariencias de paz y de amor, como llamarle sonrisa a las sonrisas de los payasos, como llamarle humor a los chistes infantiles, como llamarle buena alimentación a la gordura de un glotón"
Humanos,"No es sin provecho y conveniencia que los hombres promueven apariencias de paz y de amor, como llamarle sonrisa a las sonrisas de los payasos, como llamarle humor a los chistes infantiles, como llamarle buena alimentación a la gordura de un glotón"
Comida,"Es una barbaridad creer que de una persona lo único bueno que puede tener es el sexo. Asimismo es una barbaridad gustar de la comida solo cuando se les hecha sal o azúcar. La comida es más que solo sabor, y las personas definitivamente más que solo placer"
Sexualidad,"Es una barbaridad creer que de una persona lo único bueno que puede tener es el sexo. Asimismo es una barbaridad gustar de la comida solo cuando se les hecha sal o azúcar. La comida es más que solo sabor, y las personas definitivamente más que solo placer"
Humanos,"Es una barbaridad creer que de una persona lo único bueno que puede tener es el sexo. Asimismo es una barbaridad gustar de la comida solo cuando se les hecha sal o azúcar. La comida es más que solo sabor, y las personas definitivamente más que solo placer"
Verdad,"Quien oiga y sepa que en esto hay gran verdad, pena de negligencia aunque nada haya leído, porque no quiere salvarse y así tampoco a los demás. Quien oiga pero no sepa, a tiempo est"
Tiempo,"Quien oiga y sepa que en esto hay gran verdad, pena de negligencia aunque nada haya leído, porque no quiere salvarse y así tampoco a los demás. Quien oiga pero no sepa, a tiempo est"
Mal,"No fomentar la barbaridad, aunque convenga. No se contribuya al mal. No se dedique más esfuerzo al mal que al bien, si del todo no se puede dedicar entero al bien. Búsquese siempre no hacer el mal si las circunstancias y las situaciones no lo permiten. Teniendo esto en cuenta, sépase que hacer exclusivamente el bien no es imposible para nadie y en cualquier momento en que esté, pero es la falta de consciencia que no se lo permite saber. Por eso nunca se deje de dedicar tiempo para hacer consciencia, nunca se deje de tener tiempo para uno mismo, no se viva sin conocerse a uno mismo. No se promuevan nunca actividades que nos impidan hacer consciencia. La inconsciencia es la fuente de absolutamente todo mal"
Consciencia,"No fomentar la barbaridad, aunque convenga. No se contribuya al mal. No se dedique más esfuerzo al mal que al bien, si del todo no se puede dedicar entero al bien. Búsquese siempre no hacer el mal si las circunstancias y las situaciones no lo permiten. Teniendo esto en cuenta, sépase que hacer exclusivamente el bien no es imposible para nadie y en cualquier momento en que esté, pero es la falta de consciencia que no se lo permite saber. Por eso nunca se deje de dedicar tiempo para hacer consciencia, nunca se deje de tener tiempo para uno mismo, no se viva sin conocerse a uno mismo. No se promuevan nunca actividades que nos impidan hacer consciencia. La inconsciencia es la fuente de absolutamente todo mal"
Sabiduría,"No fomentar la barbaridad, aunque convenga. No se contribuya al mal. No se dedique más esfuerzo al mal que al bien, si del todo no se puede dedicar entero al bien. Búsquese siempre no hacer el mal si las circunstancias y las situaciones no lo permiten. Teniendo esto en cuenta, sépase que hacer exclusivamente el bien no es imposible para nadie y en cualquier momento en que esté, pero es la falta de consciencia que no se lo permite saber. Por eso nunca se deje de dedicar tiempo para hacer consciencia, nunca se deje de tener tiempo para uno mismo, no se viva sin conocerse a uno mismo. No se promuevan nunca actividades que nos impidan hacer consciencia. La inconsciencia es la fuente de absolutamente todo mal"
Tiempo,"No fomentar la barbaridad, aunque convenga. No se contribuya al mal. No se dedique más esfuerzo al mal que al bien, si del todo no se puede dedicar entero al bien. Búsquese siempre no hacer el mal si las circunstancias y las situaciones no lo permiten. Teniendo esto en cuenta, sépase que hacer exclusivamente el bien no es imposible para nadie y en cualquier momento en que esté, pero es la falta de consciencia que no se lo permite saber. Por eso nunca se deje de dedicar tiempo para hacer consciencia, nunca se deje de tener tiempo para uno mismo, no se viva sin conocerse a uno mismo. No se promuevan nunca actividades que nos impidan hacer consciencia. La inconsciencia es la fuente de absolutamente todo mal"
Bien,"No fomentar la barbaridad, aunque convenga. No se contribuya al mal. No se dedique más esfuerzo al mal que al bien, si del todo no se puede dedicar entero al bien. Búsquese siempre no hacer el mal si las circunstancias y las situaciones no lo permiten. Teniendo esto en cuenta, sépase que hacer exclusivamente el bien no es imposible para nadie y en cualquier momento en que esté, pero es la falta de consciencia que no se lo permite saber. Por eso nunca se deje de dedicar tiempo para hacer consciencia, nunca se deje de tener tiempo para uno mismo, no se viva sin conocerse a uno mismo. No se promuevan nunca actividades que nos impidan hacer consciencia. La inconsciencia es la fuente de absolutamente todo mal"
Mal,"No fomentar la barbaridad, aunque convenga. No se contribuya al mal. No se dedique más esfuerzo al mal que al bien, si del todo no se puede dedicar entero al bien. Búsquese siempre no hacer el mal si las circunstancias y las situaciones no lo permiten. Teniendo esto en cuenta, sépase que hacer exclusivamente el bien no es imposible para nadie y en cualquier momento en que esté, pero es la falta de consciencia que no se lo permite saber. Por eso nunca se deje de dedicar tiempo para hacer consciencia, nunca se deje de tener tiempo para uno mismo, no se viva sin conocerse a uno mismo. No se promuevan nunca actividades que nos impidan hacer consciencia. La inconsciencia es la fuente de absolutamente todo mal"
Dios,"No se dependa ni se pida a ningún hombre, que es miserable y un insulto a toda creación divina. Con Dios a nadie le falta nada. Hasta un perro da lastima ver dependiendo del hombre para quien es sensato"
Humanos,"No se dependa ni se pida a ningún hombre, que es miserable y un insulto a toda creación divina. Con Dios a nadie le falta nada. Hasta un perro da lastima ver dependiendo del hombre para quien es sensato"
Armonía,"Es tonto para cualquiera que ve a un indígena dejar su cultura, pero no es tonto para cualquiera sino para los mismos bárbaros ver a un bárbaro dejar su cultura. La armonía existe profundamente en todos"
Cultura,"Es tonto para cualquiera que ve a un indígena dejar su cultura, pero no es tonto para cualquiera sino para los mismos bárbaros ver a un bárbaro dejar su cultura. La armonía existe profundamente en todos"
Secreto,El bien no tiene nada que esconder. Todos los asuntos que requieran ser guardados en secreto tienen fundamentos inmorales
Bien,El bien no tiene nada que esconder. Todos los asuntos que requieran ser guardados en secreto tienen fundamentos inmorales
Verdad,"Aquellos sectarios, que creen tener un conocimiento revelador y exclusivo, de verdad no saben nada. La verdadera sabiduría no tiene secretos. Simplemente hay quien naturalmente esta predispuesto para saber y quien no lo esta, pero lo está para otras cosas. Cuando la gente reconoce sus dones, dejan los asuntos respectivos a cada cual convencidos de que es lo mejor, con completa confianza y sin entrometerse. Pero cuando no sucede, no es culpa de la falta moral ni de educación de nadie, sino del desorden que no el que cuestiona sino el que es cuestionado de algún modo causa"
Gente,"Aquellos sectarios, que creen tener un conocimiento revelador y exclusivo, de verdad no saben nada. La verdadera sabiduría no tiene secretos. Simplemente hay quien naturalmente esta predispuesto para saber y quien no lo esta, pero lo está para otras cosas. Cuando la gente reconoce sus dones, dejan los asuntos respectivos a cada cual convencidos de que es lo mejor, con completa confianza y sin entrometerse. Pero cuando no sucede, no es culpa de la falta moral ni de educación de nadie, sino del desorden que no el que cuestiona sino el que es cuestionado de algún modo causa"
Conocimiento,"Aquellos sectarios, que creen tener un conocimiento revelador y exclusivo, de verdad no saben nada. La verdadera sabiduría no tiene secretos. Simplemente hay quien naturalmente esta predispuesto para saber y quien no lo esta, pero lo está para otras cosas. Cuando la gente reconoce sus dones, dejan los asuntos respectivos a cada cual convencidos de que es lo mejor, con completa confianza y sin entrometerse. Pero cuando no sucede, no es culpa de la falta moral ni de educación de nadie, sino del desorden que no el que cuestiona sino el que es cuestionado de algún modo causa"
Causas,"Aquellos sectarios, que creen tener un conocimiento revelador y exclusivo, de verdad no saben nada. La verdadera sabiduría no tiene secretos. Simplemente hay quien naturalmente esta predispuesto para saber y quien no lo esta, pero lo está para otras cosas. Cuando la gente reconoce sus dones, dejan los asuntos respectivos a cada cual convencidos de que es lo mejor, con completa confianza y sin entrometerse. Pero cuando no sucede, no es culpa de la falta moral ni de educación de nadie, sino del desorden que no el que cuestiona sino el que es cuestionado de algún modo causa"
Sabiduría,"Aquellos sectarios, que creen tener un conocimiento revelador y exclusivo, de verdad no saben nada. La verdadera sabiduría no tiene secretos. Simplemente hay quien naturalmente esta predispuesto para saber y quien no lo esta, pero lo está para otras cosas. Cuando la gente reconoce sus dones, dejan los asuntos respectivos a cada cual convencidos de que es lo mejor, con completa confianza y sin entrometerse. Pero cuando no sucede, no es culpa de la falta moral ni de educación de nadie, sino del desorden que no el que cuestiona sino el que es cuestionado de algún modo causa"
